author,category,description,infos,origin,pan_1,pan_2,pan_3,pan_pass,pic,rating,title
请参考图书详情,程序语言与软件开发,"
在《算法心得：高效算法的奥秘》中，作者给我们带来了一大批极为诱人的知识，其中包括各种节省程序运行时间的技巧、算法与窍门。学习了这些技术，程序员就可写出优雅高效的软件，同时还能洞悉其中原理。这些技术极为实用，而且其问题本身又非常有趣，有时甚至像猜谜解谜一般，需要奇思妙想才行。简而言之，软件开发者看到这些改进程序效率的妙计之后，定然大喜。","原价：89.00元
作者：[美]Henry S. Warren，Jr. [译]爱飞翔
出版社：机械工业出版社
出版日期：2014年3月1日
ISBN：9787111453567
字数：-
页数：419
版次：1
开本：16开",http://www.pdfbook.cn/22/10082.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218722802,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/019.jpg,,算法心得 高效算法的奥秘 原书第2版
请参考图书详情,励志成功,"
世界上最神奇的24堂励志课》是深入人类心灵的一部奇书，一部不可多得的了解人性的佳作。阅读它，将会帮助你发现自己内在世界的巨大力量，因为你一旦发现了自己伟大的力量，你就会更有自信和方法面对未来的一切！你就会一生走向更大的幸福与成功。","原价：33.00元
作者：[美]查尔斯.哈奈尔 [译]福源
出版社：新世界出版社
出版日期：2007年9月1日
ISBN：9787530435953
字数：353000
页数：320
版次：1
开本：16开",http://www.pdfbook.cn/05/10094.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218724281,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/021.jpg,,世界上最神奇的24堂
请参考图书详情,体育,"
《散打技术与实战训练》重点面向散打初学者、运动员和教练员。在编写过程中突出了散打学习的一般规律，体现了从简单到复杂、从单一到多样的特点，遵循了科学性与系统性的原则。本着求真务实、去伪存真的原则，力求做到通俗易懂、简明易学、突出散打竞技比赛的实用性。《散打技术与实战训练》从散打的基本技术体系到基本技术练习方法，从基础步法到攻防对练，从专项素质到实战能力都逐一进行了介绍。","原价：26.00元
作者：王智慧
出版社：人民体育出版社
出版日期：2012年9月1日
ISBN：9787500942009
字数：300000
页数：380
版次：1
开本：32开",http://www.pdfbook.cn/33/10100.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218829496,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/023.jpg,,散打技术与实战训练
请参考图书详情,体育,"
《散打》的编写结合了笔者次春雷多年执教经验，去伪存真，系统全面地介绍了散打知识、技术及学练方法，突出了通俗易懂、好学易练、便于掌握的特点。《散打》的内容既适合初学者学练，又适合高水平运动员参考、借鉴与提高。","原价：29.00元
作者：次春雷
出版社：吉林科学技术出版社
出版日期：2013年1月1日
ISBN：9787538455991
字数：-
页数：-
版次：1
开本：12开",http://www.pdfbook.cn/33/10097.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218828603,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/022.jpg,,散打
请参考图书详情,应用心理学,"
《实力、运气与成功》入选斯坦福、普林斯顿大学等28家名校的“模式思维”（model thinking）课程书目。","原价：39.80元
作者：[美]迈克尔·莫布森 [译]张婷婷
出版社：中国友谊出版公司
出版日期：2014年11月1日
ISBN：9787505734425
字数：-
页数：268
版次：1
开本：16开",http://www.pdfbook.cn/25/10103.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218830064,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/025.jpg,,实力、运气、与成功 斯坦福大学经济思维课
请参考图书详情,经济管理,"
《伟大的博弈（珍藏版）》是一本关于华尔街历史的书，也是一本关于美国金融史和经济史的书。作者约翰·S·戈登所描述的历史事件使我们清晰地看到，在很大程度上，华尔街推动了美国从一个原始而单一的经济体成长为一个强大而复杂的经济体。在美国经济发展的每一个阶段中，以华尔街为代表的美国资本市场都扮演着重要的角色。华尔街为美国经济的发展提供源源不断的资金，实现社会资金的优化配置，而华尔街本身也伴随着美国经济的发展而成长为全球金融体系的中心。美国经济的成功是资本市场和实体经济之间协同发展的很好的例证。《伟大的博弈（珍藏版）》不容错过！","原价：58.00元
作者：[美]约翰S.戈登 [译]祁斌
出版社：中信出版社
出版日期：2011年1月1日
ISBN：9787508616773
字数：365000
页数：400
版次：2
开本：16开",http://www.pdfbook.cn/02/10109.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218873853,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/026.jpg,,《伟大的博弈》(珍藏版)
请参考图书详情,哲学与宗教,"
《图解沉思录：改变人生就在一念之间》以希腊文写成，共12卷，属于马可·奥勒留的语录笔记，是写给自己的心灵独白、对人生及社会的感悟和认知，处处闪烁着人生哲理及管理智慧。《图解沉思录：改变人生就在一念之间》摘录各卷精华，以原著为依据，辅以轻松易懂的故事或寓言，解读原著所蕴含的精华，帮助你更容易领略原著的思想精神。在现实生活中思考和应用，领悟人生哲理，以冷静达观的心态体验艰难生命中的美妙。","原价：38.00元
作者：[古罗马]可·奥勒留 [译]杨阳
出版社：时代文艺出版社
出版日期：2011年4月1日
ISBN：9787538734652
字数：-
页数：-
版次：1
开本：16开",http://www.pdfbook.cn/28/10106.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-218872659,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/024.jpg,,图解沉思录 改变人生就在一念之间
请参考图书详情,传记,"
在《李小龙：生活的艺术家》中，约翰·里特收集了李小龙创作的一些作品，它们都是关于武术和生活的艺术。李小龙的妻子琳达·李·科德维尔在为《李小龙：生活的艺术家》所写的序《艺术家之路》中，探讨了李小龙关于功夫、哲学、诗歌、截拳道、表演和自我认识方面的想法及其取得的成果。《李小龙：生活的艺术家》还挑选了李小龙所写的一些信函。这些信件清楚地向我们展示，他是如何将他的想法付诸实际的，还有他给朋友所提的恳切的建议和各种来往通信。另外，书中也选取了李小龙生前写的文章的不同改稿。这样读者就可以看出，多年来李小龙的思想发展的心路历程，他的思想是如何逐渐发展演变的，如何走向成熟。从这些所有的信函里，无论是作为演员，还是作为武术家，我们可以窥见到，他每日生活中的所想所思。","原价：29.80元
作者：[美]约翰·里特 [译]刘军平
出版社：南海出版公司
出版日期：2008年2月1日
ISBN：9787544240185
字数：-
页数：268
版次：1
开本：16开",http://www.pdfbook.cn/07/10112.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-221776942,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/027.jpg,,李小龙 生活的艺术家
请参考图书详情,传记,"
《未来之路》，作者比尔·盖茨，是读者了解信息高速公路全部面目乃至21世纪人类生活面貌的最佳入门书。","原价：20.00元
作者：[美]比尔·盖茨(等) [译]辜正坤
出版社：北京大学出版社
出版日期：1996年1月1日
ISBN：9787301029749
字数：-
页数：364
版次：-
开本：-",http://www.pdfbook.cn/07/10115.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-221883880,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/029.jpg,,未来之路
请参考图书详情,心理学,"
《追寻生命的意义》是一个人面对巨大的苦难时，用来拯救自己的内在世界，同时也是一个关于每个人存在的价值和能者多劳们生存的社会所应担负职责的思考。本书对于每一个想要了解我们这个时代的人来说，都是一部必不可少的读物。这是一部令人鼓舞的杰作……他是一个不可思议的人，任何人都可以从他无比痛苦的经历中，获得拯救自己的经验……","原价：12.00元
作者：[美]维克多·E·弗兰克尔 [译]何忠强
出版社：新华出版社
出版日期：2003年8月1日
ISBN：9787501162734
字数：-
页数：155
版次：-
开本：16开",http://www.pdfbook.cn/25/10118.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-158766342,,,,http://www.pdfbook.cn/wp-content/uploads/2017/09/030.jpg,,追寻生命的意义
请参考图书详情,励志成功,你有一个让你终日成瘾，废寝忘食的兴趣吗？现在就是将你的激情化为事业，将兴趣转为谋生手段的最佳时刻。作者在本书中向我们展示了如何利用互联网的威力将兴趣转为事业。仅用数年的时间，加里就将家族葡萄酒店变成一个全国性的葡萄酒销售行业的领军者，从500万赚到了6000万。读完本书，每个人都能利用自己独有的激情实现创业梦想。这是驰骋于现代商业的终极驾驶手册。,"原价：26.00元
作者：[美]维纳查克 [译]钱峰，秦虞
出版社：中华工商联合出版社
出版日期：2011年7月1日
ISBN：9787802491564
字数：80000
页数：200
版次：1
开本：大32开",http://www.pdfbook.cn/05/9981.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-214068594,,,,http://www.pdfbook.cn/wp-content/uploads/2017/07/001.jpg,,我用博客赚了6000万
请参考图书详情,经济学理论与读物,在《非理性繁荣（第2版）》中，罗伯特·希勒教授对2000年第一版的内容进行了适时的修正和更新，重新阐述了市场波动这一给他带来国际声誉的主题。在本书中，他将研究扩展到了目前炙手可热的房地产市场，用了一章的篇幅来论述美国国内和国际房价的历史走势。,"原价：35.00元
作者：[美]罗伯特·J·希勒 [译]李心丹(等)
出版社：中国人民大学出版社
出版日期：2008年1月28日
ISBN：9787300087696
字数：175256
页数：-
版次：-
开本：-",http://www.pdfbook.cn/02/9987.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-214443057,,,,http://www.pdfbook.cn/wp-content/uploads/2017/08/001.png,,非理性繁荣 (第二版)
请参考图书详情,经济管理,在《风险思维：如何应对不确定的未来》中，作者介绍了大量具有吸引力的研究成果，并运用现实生活中的各种例子，例如，股价变化以及一个人是否会患上癌症或者在交通事故中是否会受伤，为什么在医学风险商方面的缺陷会导致病人得不到最佳治疗，可以说大到预防恐怖活动，小到让孩子骑自行车到公园。作者揭示了我们在思考过程中常犯的一些削弱风险商的错误，还提供了衡量风险商的简单测试和一系列可以用来提高风险商的简单方法。,"原价：39.00元
作者：[英]迪伦·埃文斯 [译]石晓燕
出版社：中信出版社
出版日期：2013年6月1日
ISBN：9787508639246
字数：-
页数：264
版次：1
开本：16开",http://www.pdfbook.cn/02/9990.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-161689176,,,,http://www.pdfbook.cn/wp-content/uploads/2017/08/002.png,,风险思维 如何应对不确定的未来
请参考图书详情,程序语言与软件开发,你想过可以通过一本书就学会Python吗？《Head First Python（中文版）》超出枯燥的语法和用法手册，通过一种独特的方法教你学习这种语言。你会迅速掌握Python的基础知识，然后转向持久存储、异常处理、Web开发、SQLite.数据加工和Google App Engine。你还将学习如何为Android编写移动应用，这都要归功于Python为你赋予的强大能力。本书会提供充分并且完备的学习体验，帮助你成为一名真正的Python程序员。,"原价：68.00元
作者：[美]巴里 (译)林琪(等)
出版社：中国电力出版社
出版日期：2012年3月1日
ISBN：9787512322233
字数：665000
页数：457
版次：1
开本：20开",http://www.pdfbook.cn/22/9993.html,城通网盘##https://stockbook.ctfile.com/fs/1163421-214498976,,,,http://www.pdfbook.cn/wp-content/uploads/2017/08/003.png,,深入浅出 Python 中文版 Head First Python
